"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2.38333333333333, 6.51480978263976, 2.15631337447857, 9.07275198976391, 9.55949679506425, 0.0128786183830978, 0.0190907020205627, 0.0323383550626836
2.4, 6.8375424839754, 2.26410762895441, 9.07275198976391, 9.55949679506425, 0.0139229160291186, 0.0209702443592605, 0.0323383550626836
2.41666666666667, 6.79326581154874, 2.24881962821948, 9.07275198976391, 9.55949679506425, 0.0139017084196099, 0.0207409142054649, 0.0323383550626836
2.43333333333333, 6.80948619480097, 2.25440270192575, 9.07275198976391, 9.55949679506425, 0.0139549500742743, 0.0209561101515706, 0.0323383550626836
2.45, 7.06428338741925, 2.33997880742026, 9.07275198976391, 9.55949679506425, 0.0152772260119653, 0.0228582589912549, 0.0323383550626836
2.46666666666667, 7.54386936504061, 2.50028495024668, 9.07275198976391, 9.55949679506425, 0.0170771730783749, 0.0257638962243079, 0.0323383550626836
2.48333333333333, 7.76038361843277, 2.57216645601572, 9.07275198976391, 9.55949679506425, 0.0182237642577556, 0.0274407668283958, 0.0323383550626836
2.5, 7.49678143869458, 2.48386644482843, 9.07275198976391, 9.55949679506425, 0.0167565319551981, 0.0254766047385826, 0.0323383550626836
2.51666666666667, 7.4623959441948, 2.47271596140767, 9.07275198976391, 9.55949679506425, 0.0161629571084277, 0.0252330236519328, 0.0323383550626836
2.53333333333333, 7.36193978325423, 2.43903160689016, 9.07275198976391, 9.55949679506425, 0.015652059537125, 0.0244129205651536, 0.0323383550626836
2.55, 7.27817477192009, 2.41118262914083, 9.07275198976391, 9.55949679506425, 0.0155787860580157, 0.0241630194271925, 0.0323383550626836
2.56666666666667, 7.44491154306133, 2.46725847376963, 9.07275198976391, 9.55949679506425, 0.0170583107375373, 0.0254637997358177, 0.0323383550626836
2.58333333333333, 7.44518361918104, 2.46697249290665, 9.07275198976391, 9.55949679506425, 0.0170598122809935, 0.0254655012484276, 0.0323383550626836
2.6, 6.83942069048368, 2.26432205861128, 9.07275198976391, 9.55949679506425, 0.0144042033088447, 0.0216619836299926, 0.0323383550626836
2.61666666666667, 7.0180918834265, 2.32489055500225, 9.07275198976391, 9.55949679506425, 0.0155988997889688, 0.0230380640558479, 0.0323383550626836
2.63333333333333, 6.90536730285932, 2.2870811459041, 9.07275198976391, 9.55949679506425, 0.0154032010952349, 0.0225477418011004, 0.0323383550626836
2.65, 6.90534223002644, 2.28716129455383, 9.07275198976391, 9.55949679506425, 0.0154037477556472, 0.022548019971917, 0.0323383550626836
2.66666666666667, 7.50087858042468, 2.48605736086625, 9.07275198976391, 9.55949679506425, 0.017670661387149, 0.0259022255430162, 0.0323383550626836
2.68333333333333, 7.32638228282495, 2.42742567872141, 9.07275198976391, 9.55949679506425, 0.0172783153393354, 0.0251440621141113, 0.0323383550626836
2.7, 6.96477286700487, 2.30602027521718, 9.07275198976391, 9.55949679506425, 0.0152767310537595, 0.0223086939309995, 0.0323383550626836
2.71666666666667, 6.76921953022642, 2.2412626335829, 9.07275198976391, 9.55949679506425, 0.0148166984303025, 0.0213515693392895, 0.0323383550626836
2.73333333333333, 7.31673934677278, 2.42481443917903, 9.07275198976391, 9.55949679506425, 0.0168777104739592, 0.0250418831649265, 0.0323383550626836
2.75, 7.07360048162332, 2.34283084305078, 9.07275198976391, 9.55949679506425, 0.0158815942404077, 0.0232966031769924, 0.0323383550626836
2.76666666666667, 6.81968243536552, 2.25820726691533, 9.07275198976391, 9.55949679506425, 0.0143894171384641, 0.0215719037733799, 0.0323383550626836
2.78333333333333, 7.20108004492513, 2.38582039948003, 9.07275198976391, 9.55949679506425, 0.0154104877844697, 0.0237228402791222, 0.0323383550626836
2.8, 6.92559968716171, 2.29347944417669, 9.07275198976391, 9.55949679506425, 0.0139081484928939, 0.0220990962897478, 0.0323383550626836
2.81666666666667, 6.66942106635726, 2.20842365712596, 9.07275198976391, 9.55949679506425, 0.0132546957503695, 0.0207717734798574, 0.0323383550626836
2.83333333333333, 6.69851019537525, 2.21820250038357, 9.07275198976391, 9.55949679506425, 0.0134930238522076, 0.0210069873441867, 0.0323383550626836
2.85, 6.37516931439966, 2.11003122282667, 9.07275198976391, 9.55949679506425, 0.0120560849341104, 0.0188265623721698, 0.0323383550626836
2.86666666666667, 6.51245065118206, 2.1561346458318, 9.07275198976391, 9.55949679506425, 0.0126262517358619, 0.0197190373748575, 0.0323383550626836
2.88333333333333, 6.3432328355514, 2.09939944026612, 9.07275198976391, 9.55949679506425, 0.0123649007075591, 0.0187362210066975, 0.0323383550626836
2.9, 6.33910928940616, 2.09823560300243, 9.07275198976391, 9.55949679506425, 0.0121147202966494, 0.0186850550489934, 0.0323383550626836
